test_case_id,provider,instrument,input_system,O,C,E,A,N,profile_label,total_score,factor_scores,questions_answered,questions_total
10720,openai,phq6_bc,behavioral,100,50,50,50,50,high_O_mid_N,22.22,"{""behavioral"": 25.0, ""cognitive"": 16.666666666666664}",6,6
10342,claude,phq6_bc,behavioral,0,50,50,50,100,low_O_high_N,66.67,"{""behavioral"": 75.0, ""cognitive"": 50.0}",6,6
10378,deepseek,phq6_bc,behavioral,0,50,50,50,100,low_O_high_N,77.78,"{""behavioral"": 83.33333333333334, ""cognitive"": 66.66666666666666}",6,6
10396,gemini,phq6_bc,behavioral,0,50,50,50,100,low_O_high_N,72.22,"{""behavioral"": 75.0, ""cognitive"": 66.66666666666666}",6,6
10360,openai,phq6_bc,behavioral,0,50,50,50,100,low_O_high_N,83.33,"{""behavioral"": 83.33333333333334, ""cognitive"": 83.33333333333334}",6,6
10486,claude,phq6_bc,behavioral,0,50,50,50,0,low_O_low_N,0.0,"{""behavioral"": 0.0, ""cognitive"": 0.0}",6,6
10522,deepseek,phq6_bc,behavioral,0,50,50,50,0,low_O_low_N,0.0,"{""behavioral"": 0.0, ""cognitive"": 0.0}",6,6
10540,gemini,phq6_bc,behavioral,0,50,50,50,0,low_O_low_N,5.56,"{""behavioral"": 0.0, ""cognitive"": 16.666666666666664}",6,6
10504,openai,phq6_bc,behavioral,0,50,50,50,0,low_O_low_N,0.0,"{""behavioral"": 0.0, ""cognitive"": 0.0}",6,6
10774,claude,phq6_bc,behavioral,0,50,50,50,50,low_O_mid_N,22.22,"{""behavioral"": 25.0, ""cognitive"": 16.666666666666664}",6,6
10810,deepseek,phq6_bc,behavioral,0,50,50,50,50,low_O_mid_N,22.22,"{""behavioral"": 25.0, ""cognitive"": 16.666666666666664}",6,6
10828,gemini,phq6_bc,behavioral,0,50,50,50,50,low_O_mid_N,33.33,"{""behavioral"": 33.33333333333333, ""cognitive"": 33.33333333333333}",6,6
10792,openai,phq6_bc,behavioral,0,50,50,50,50,low_O_mid_N,22.22,"{""behavioral"": 25.0, ""cognitive"": 16.666666666666664}",6,6
10558,claude,phq6_bc,behavioral,50,50,50,50,100,mid_O_high_N,66.67,"{""behavioral"": 75.0, ""cognitive"": 50.0}",6,6
10594,deepseek,phq6_bc,behavioral,50,50,50,50,100,mid_O_high_N,77.78,"{""behavioral"": 83.33333333333334, ""cognitive"": 66.66666666666666}",6,6
10612,gemini,phq6_bc,behavioral,50,50,50,50,100,mid_O_high_N,72.22,"{""behavioral"": 83.33333333333334, ""cognitive"": 50.0}",6,6
10576,openai,phq6_bc,behavioral,50,50,50,50,100,mid_O_high_N,66.67,"{""behavioral"": 75.0, ""cognitive"": 50.0}",6,6
10630,claude,phq6_bc,behavioral,50,50,50,50,0,mid_O_low_N,0.0,"{""behavioral"": 0.0, ""cognitive"": 0.0}",6,6
10666,deepseek,phq6_bc,behavioral,50,50,50,50,0,mid_O_low_N,0.0,"{""behavioral"": 0.0, ""cognitive"": 0.0}",6,6
10684,gemini,phq6_bc,behavioral,50,50,50,50,0,mid_O_low_N,5.56,"{""behavioral"": 0.0, ""cognitive"": 16.666666666666664}",6,6
10648,openai,phq6_bc,behavioral,50,50,50,50,0,mid_O_low_N,0.0,"{""behavioral"": 0.0, ""cognitive"": 0.0}",6,6
10846,claude,phq6_bc,behavioral,50,50,50,50,50,mid_O_mid_N,22.22,"{""behavioral"": 25.0, ""cognitive"": 16.666666666666664}",6,6
10882,deepseek,phq6_bc,behavioral,50,50,50,50,50,mid_O_mid_N,22.22,"{""behavioral"": 25.0, ""cognitive"": 16.666666666666664}",6,6
10900,gemini,phq6_bc,behavioral,50,50,50,50,50,mid_O_mid_N,16.67,"{""behavioral"": 16.666666666666664, ""cognitive"": 16.666666666666664}",6,6
10864,openai,phq6_bc,behavioral,50,50,50,50,50,mid_O_mid_N,22.22,"{""behavioral"": 25.0, ""cognitive"": 16.666666666666664}",6,6
10416,claude,phq6_bc,exemplar,100,50,50,50,100,high_O_high_N,77.78,"{""behavioral"": 91.66666666666666, ""cognitive"": 50.0}",6,6
10452,deepseek,phq6_bc,exemplar,100,50,50,50,100,high_O_high_N,88.89,"{""behavioral"": 91.66666666666666, ""cognitive"": 83.33333333333334}",6,6
10470,gemini,phq6_bc,exemplar,100,50,50,50,100,high_O_high_N,77.78,"{""behavioral"": 83.33333333333334, ""cognitive"": 66.66666666666666}",6,6
10434,openai,phq6_bc,exemplar,100,50,50,50,100,high_O_high_N,83.33,"{""behavioral"": 91.66666666666666, ""cognitive"": 66.66666666666666}",6,6
10272,claude,phq6_bc,exemplar,100,50,50,50,0,high_O_low_N,0.0,"{""behavioral"": 0.0, ""cognitive"": 0.0}",6,6
10308,deepseek,phq6_bc,exemplar,100,50,50,50,0,high_O_low_N,0.0,"{""behavioral"": 0.0, ""cognitive"": 0.0}",6,6
10326,gemini,phq6_bc,exemplar,100,50,50,50,0,high_O_low_N,44.44,"{""behavioral"": 50.0, ""cognitive"": 33.33333333333333}",6,6
10290,openai,phq6_bc,exemplar,100,50,50,50,0,high_O_low_N,11.11,"{""behavioral"": 16.666666666666664, ""cognitive"": 0.0}",6,6
10704,claude,phq6_bc,exemplar,100,50,50,50,50,high_O_mid_N,22.22,"{""behavioral"": 25.0, ""cognitive"": 16.666666666666664}",6,6
10740,deepseek,phq6_bc,exemplar,100,50,50,50,50,high_O_mid_N,0.0,"{""behavioral"": 0.0, ""cognitive"": 0.0}",6,6
10758,gemini,phq6_bc,exemplar,100,50,50,50,50,high_O_mid_N,50.0,"{""behavioral"": 50.0, ""cognitive"": 50.0}",6,6
10722,openai,phq6_bc,exemplar,100,50,50,50,50,high_O_mid_N,16.67,"{""behavioral"": 25.0, ""cognitive"": 0.0}",6,6
10344,claude,phq6_bc,exemplar,0,50,50,50,100,low_O_high_N,61.11,"{""behavioral"": 66.66666666666666, ""cognitive"": 50.0}",6,6
10380,deepseek,phq6_bc,exemplar,0,50,50,50,100,low_O_high_N,61.11,"{""behavioral"": 66.66666666666666, ""cognitive"": 50.0}",6,6
10398,gemini,phq6_bc,exemplar,0,50,50,50,100,low_O_high_N,61.11,"{""behavioral"": 66.66666666666666, ""cognitive"": 50.0}",6,6
10362,openai,phq6_bc,exemplar,0,50,50,50,100,low_O_high_N,66.67,"{""behavioral"": 75.0, ""cognitive"": 50.0}",6,6
10488,claude,phq6_bc,exemplar,0,50,50,50,0,low_O_low_N,0.0,"{""behavioral"": 0.0, ""cognitive"": 0.0}",6,6
10524,deepseek,phq6_bc,exemplar,0,50,50,50,0,low_O_low_N,0.0,"{""behavioral"": 0.0, ""cognitive"": 0.0}",6,6
10542,gemini,phq6_bc,exemplar,0,50,50,50,0,low_O_low_N,27.78,"{""behavioral"": 25.0, ""cognitive"": 33.33333333333333}",6,6
10506,openai,phq6_bc,exemplar,0,50,50,50,0,low_O_low_N,0.0,"{""behavioral"": 0.0, ""cognitive"": 0.0}",6,6
10776,claude,phq6_bc,exemplar,0,50,50,50,50,low_O_mid_N,16.67,"{""behavioral"": 25.0, ""cognitive"": 0.0}",6,6
10812,deepseek,phq6_bc,exemplar,0,50,50,50,50,low_O_mid_N,22.22,"{""behavioral"": 25.0, ""cognitive"": 16.666666666666664}",6,6
10830,gemini,phq6_bc,exemplar,0,50,50,50,50,low_O_mid_N,38.89,"{""behavioral"": 41.66666666666667, ""cognitive"": 33.33333333333333}",6,6
10794,openai,phq6_bc,exemplar,0,50,50,50,50,low_O_mid_N,22.22,"{""behavioral"": 25.0, ""cognitive"": 16.666666666666664}",6,6
10560,claude,phq6_bc,exemplar,50,50,50,50,100,mid_O_high_N,77.78,"{""behavioral"": 91.66666666666666, ""cognitive"": 50.0}",6,6
10596,deepseek,phq6_bc,exemplar,50,50,50,50,100,mid_O_high_N,83.33,"{""behavioral"": 91.66666666666666, ""cognitive"": 66.66666666666666}",6,6
10614,gemini,phq6_bc,exemplar,50,50,50,50,100,mid_O_high_N,77.78,"{""behavioral"": 83.33333333333334, ""cognitive"": 66.66666666666666}",6,6
10578,openai,phq6_bc,exemplar,50,50,50,50,100,mid_O_high_N,77.78,"{""behavioral"": 83.33333333333334, ""cognitive"": 66.66666666666666}",6,6
10632,claude,phq6_bc,exemplar,50,50,50,50,0,mid_O_low_N,5.56,"{""behavioral"": 0.0, ""cognitive"": 16.666666666666664}",6,6
10668,deepseek,phq6_bc,exemplar,50,50,50,50,0,mid_O_low_N,0.0,"{""behavioral"": 0.0, ""cognitive"": 0.0}",6,6
10686,gemini,phq6_bc,exemplar,50,50,50,50,0,mid_O_low_N,11.11,"{""behavioral"": 8.333333333333332, ""cognitive"": 16.666666666666664}",6,6
10650,openai,phq6_bc,exemplar,50,50,50,50,0,mid_O_low_N,0.0,"{""behavioral"": 0.0, ""cognitive"": 0.0}",6,6
10848,claude,phq6_bc,exemplar,50,50,50,50,50,mid_O_mid_N,16.67,"{""behavioral"": 25.0, ""cognitive"": 0.0}",6,6
10884,deepseek,phq6_bc,exemplar,50,50,50,50,50,mid_O_mid_N,22.22,"{""behavioral"": 25.0, ""cognitive"": 16.666666666666664}",6,6
10902,gemini,phq6_bc,exemplar,50,50,50,50,50,mid_O_mid_N,38.89,"{""behavioral"": 41.66666666666667, ""cognitive"": 33.33333333333333}",6,6
10866,openai,phq6_bc,exemplar,50,50,50,50,50,mid_O_mid_N,22.22,"{""behavioral"": 25.0, ""cognitive"": 16.666666666666664}",6,6
10413,claude,phq6_bc,hexaco,100,50,50,50,100,high_O_high_N,50.0,"{""behavioral"": 58.333333333333336, ""cognitive"": 33.33333333333333}",6,6
10449,deepseek,phq6_bc,hexaco,100,50,50,50,100,high_O_high_N,27.78,"{""behavioral"": 33.33333333333333, ""cognitive"": 16.666666666666664}",6,6
10467,gemini,phq6_bc,hexaco,100,50,50,50,100,high_O_high_N,66.67,"{""behavioral"": 75.0, ""cognitive"": 50.0}",6,6
10431,openai,phq6_bc,hexaco,100,50,50,50,100,high_O_high_N,38.89,"{""behavioral"": 41.66666666666667, ""cognitive"": 33.33333333333333}",6,6
10269,claude,phq6_bc,hexaco,100,50,50,50,0,high_O_low_N,0.0,"{""behavioral"": 0.0, ""cognitive"": 0.0}",6,6
10305,deepseek,phq6_bc,hexaco,100,50,50,50,0,high_O_low_N,0.0,"{""behavioral"": 0.0, ""cognitive"": 0.0}",6,6
10323,gemini,phq6_bc,hexaco,100,50,50,50,0,high_O_low_N,0.0,"{""behavioral"": 0.0, ""cognitive"": 0.0}",6,6
10287,openai,phq6_bc,hexaco,100,50,50,50,0,high_O_low_N,0.0,"{""behavioral"": 0.0, ""cognitive"": 0.0}",6,6
10701,claude,phq6_bc,hexaco,100,50,50,50,50,high_O_mid_N,0.0,"{""behavioral"": 0.0, ""cognitive"": 0.0}",6,6
10737,deepseek,phq6_bc,hexaco,100,50,50,50,50,high_O_mid_N,0.0,"{""behavioral"": 0.0, ""cognitive"": 0.0}",6,6
10755,gemini,phq6_bc,hexaco,100,50,50,50,50,high_O_mid_N,16.67,"{""behavioral"": 16.666666666666664, ""cognitive"": 16.666666666666664}",6,6
10719,openai,phq6_bc,hexaco,100,50,50,50,50,high_O_mid_N,16.67,"{""behavioral"": 16.666666666666664, ""cognitive"": 16.666666666666664}",6,6
10341,claude,phq6_bc,hexaco,0,50,50,50,100,low_O_high_N,77.78,"{""behavioral"": 91.66666666666666, ""cognitive"": 50.0}",6,6
10377,deepseek,phq6_bc,hexaco,0,50,50,50,100,low_O_high_N,61.11,"{""behavioral"": 50.0, ""cognitive"": 83.33333333333334}",6,6
10395,gemini,phq6_bc,hexaco,0,50,50,50,100,low_O_high_N,83.33,"{""behavioral"": 83.33333333333334, ""cognitive"": 83.33333333333334}",6,6
10359,openai,phq6_bc,hexaco,0,50,50,50,100,low_O_high_N,88.89,"{""behavioral"": 83.33333333333334, ""cognitive"": 100.0}",6,6
10485,claude,phq6_bc,hexaco,0,50,50,50,0,low_O_low_N,5.56,"{""behavioral"": 8.333333333333332, ""cognitive"": 0.0}",6,6
10521,deepseek,phq6_bc,hexaco,0,50,50,50,0,low_O_low_N,0.0,"{""behavioral"": 0.0, ""cognitive"": 0.0}",6,6
10539,gemini,phq6_bc,hexaco,0,50,50,50,0,low_O_low_N,0.0,"{""behavioral"": 0.0, ""cognitive"": 0.0}",6,6
10503,openai,phq6_bc,hexaco,0,50,50,50,0,low_O_low_N,0.0,"{""behavioral"": 0.0, ""cognitive"": 0.0}",6,6
10773,claude,phq6_bc,hexaco,0,50,50,50,50,low_O_mid_N,22.22,"{""behavioral"": 25.0, ""cognitive"": 16.666666666666664}",6,6
10809,deepseek,phq6_bc,hexaco,0,50,50,50,50,low_O_mid_N,0.0,"{""behavioral"": 0.0, ""cognitive"": 0.0}",6,6
10827,gemini,phq6_bc,hexaco,0,50,50,50,50,low_O_mid_N,27.78,"{""behavioral"": 33.33333333333333, ""cognitive"": 16.666666666666664}",6,6
10791,openai,phq6_bc,hexaco,0,50,50,50,50,low_O_mid_N,33.33,"{""behavioral"": 41.66666666666667, ""cognitive"": 16.666666666666664}",6,6
10557,claude,phq6_bc,hexaco,50,50,50,50,100,mid_O_high_N,61.11,"{""behavioral"": 66.66666666666666, ""cognitive"": 50.0}",6,6
10593,deepseek,phq6_bc,hexaco,50,50,50,50,100,mid_O_high_N,38.89,"{""behavioral"": 41.66666666666667, ""cognitive"": 33.33333333333333}",6,6
10611,gemini,phq6_bc,hexaco,50,50,50,50,100,mid_O_high_N,77.78,"{""behavioral"": 83.33333333333334, ""cognitive"": 66.66666666666666}",6,6
10575,openai,phq6_bc,hexaco,50,50,50,50,100,mid_O_high_N,66.67,"{""behavioral"": 75.0, ""cognitive"": 50.0}",6,6
10629,claude,phq6_bc,hexaco,50,50,50,50,0,mid_O_low_N,5.56,"{""behavioral"": 8.333333333333332, ""cognitive"": 0.0}",6,6
10665,deepseek,phq6_bc,hexaco,50,50,50,50,0,mid_O_low_N,0.0,"{""behavioral"": 0.0, ""cognitive"": 0.0}",6,6
10683,gemini,phq6_bc,hexaco,50,50,50,50,0,mid_O_low_N,0.0,"{""behavioral"": 0.0, ""cognitive"": 0.0}",6,6
10647,openai,phq6_bc,hexaco,50,50,50,50,0,mid_O_low_N,0.0,"{""behavioral"": 0.0, ""cognitive"": 0.0}",6,6
10845,claude,phq6_bc,hexaco,50,50,50,50,50,mid_O_mid_N,22.22,"{""behavioral"": 25.0, ""cognitive"": 16.666666666666664}",6,6
10881,deepseek,phq6_bc,hexaco,50,50,50,50,50,mid_O_mid_N,27.78,"{""behavioral"": 33.33333333333333, ""cognitive"": 16.666666666666664}",6,6
10899,gemini,phq6_bc,hexaco,50,50,50,50,50,mid_O_mid_N,27.78,"{""behavioral"": 33.33333333333333, ""cognitive"": 16.666666666666664}",6,6
10863,openai,phq6_bc,hexaco,50,50,50,50,50,mid_O_mid_N,22.22,"{""behavioral"": 25.0, ""cognitive"": 16.666666666666664}",6,6
10412,claude,phq6_bc,narrative,100,50,50,50,100,high_O_high_N,55.56,"{""behavioral"": 58.333333333333336, ""cognitive"": 50.0}",6,6
10448,deepseek,phq6_bc,narrative,100,50,50,50,100,high_O_high_N,38.89,"{""behavioral"": 41.66666666666667, ""cognitive"": 33.33333333333333}",6,6
10466,gemini,phq6_bc,narrative,100,50,50,50,100,high_O_high_N,55.56,"{""behavioral"": 58.333333333333336, ""cognitive"": 50.0}",6,6
10430,openai,phq6_bc,narrative,100,50,50,50,100,high_O_high_N,38.89,"{""behavioral"": 41.66666666666667, ""cognitive"": 33.33333333333333}",6,6
10268,claude,phq6_bc,narrative,100,50,50,50,0,high_O_low_N,0.0,"{""behavioral"": 0.0, ""cognitive"": 0.0}",6,6
10304,deepseek,phq6_bc,narrative,100,50,50,50,0,high_O_low_N,0.0,"{""behavioral"": 0.0, ""cognitive"": 0.0}",6,6
10322,gemini,phq6_bc,narrative,100,50,50,50,0,high_O_low_N,5.56,"{""behavioral"": 0.0, ""cognitive"": 16.666666666666664}",6,6
10286,openai,phq6_bc,narrative,100,50,50,50,0,high_O_low_N,0.0,"{""behavioral"": 0.0, ""cognitive"": 0.0}",6,6
10700,claude,phq6_bc,narrative,100,50,50,50,50,high_O_mid_N,22.22,"{""behavioral"": 25.0, ""cognitive"": 16.666666666666664}",6,6
10736,deepseek,phq6_bc,narrative,100,50,50,50,50,high_O_mid_N,22.22,"{""behavioral"": 25.0, ""cognitive"": 16.666666666666664}",6,6
10754,gemini,phq6_bc,narrative,100,50,50,50,50,high_O_mid_N,16.67,"{""behavioral"": 16.666666666666664, ""cognitive"": 16.666666666666664}",6,6
10718,openai,phq6_bc,narrative,100,50,50,50,50,high_O_mid_N,16.67,"{""behavioral"": 16.666666666666664, ""cognitive"": 16.666666666666664}",6,6
10340,claude,phq6_bc,narrative,0,50,50,50,100,low_O_high_N,50.0,"{""behavioral"": 58.333333333333336, ""cognitive"": 33.33333333333333}",6,6
10376,deepseek,phq6_bc,narrative,0,50,50,50,100,low_O_high_N,38.89,"{""behavioral"": 41.66666666666667, ""cognitive"": 33.33333333333333}",6,6
10394,gemini,phq6_bc,narrative,0,50,50,50,100,low_O_high_N,50.0,"{""behavioral"": 58.333333333333336, ""cognitive"": 33.33333333333333}",6,6
10358,openai,phq6_bc,narrative,0,50,50,50,100,low_O_high_N,38.89,"{""behavioral"": 41.66666666666667, ""cognitive"": 33.33333333333333}",6,6
10484,claude,phq6_bc,narrative,0,50,50,50,0,low_O_low_N,0.0,"{""behavioral"": 0.0, ""cognitive"": 0.0}",6,6
10520,deepseek,phq6_bc,narrative,0,50,50,50,0,low_O_low_N,0.0,"{""behavioral"": 0.0, ""cognitive"": 0.0}",6,6
10538,gemini,phq6_bc,narrative,0,50,50,50,0,low_O_low_N,5.56,"{""behavioral"": 0.0, ""cognitive"": 16.666666666666664}",6,6
10502,openai,phq6_bc,narrative,0,50,50,50,0,low_O_low_N,0.0,"{""behavioral"": 0.0, ""cognitive"": 0.0}",6,6
10772,claude,phq6_bc,narrative,0,50,50,50,50,low_O_mid_N,22.22,"{""behavioral"": 25.0, ""cognitive"": 16.666666666666664}",6,6
10808,deepseek,phq6_bc,narrative,0,50,50,50,50,low_O_mid_N,5.56,"{""behavioral"": 8.333333333333332, ""cognitive"": 0.0}",6,6
10826,gemini,phq6_bc,narrative,0,50,50,50,50,low_O_mid_N,16.67,"{""behavioral"": 16.666666666666664, ""cognitive"": 16.666666666666664}",6,6
10790,openai,phq6_bc,narrative,0,50,50,50,50,low_O_mid_N,16.67,"{""behavioral"": 16.666666666666664, ""cognitive"": 16.666666666666664}",6,6
10556,claude,phq6_bc,narrative,50,50,50,50,100,mid_O_high_N,50.0,"{""behavioral"": 58.333333333333336, ""cognitive"": 33.33333333333333}",6,6
10592,deepseek,phq6_bc,narrative,50,50,50,50,100,mid_O_high_N,55.56,"{""behavioral"": 58.333333333333336, ""cognitive"": 50.0}",6,6
10610,gemini,phq6_bc,narrative,50,50,50,50,100,mid_O_high_N,50.0,"{""behavioral"": 58.333333333333336, ""cognitive"": 33.33333333333333}",6,6
10574,openai,phq6_bc,narrative,50,50,50,50,100,mid_O_high_N,55.56,"{""behavioral"": 58.333333333333336, ""cognitive"": 50.0}",6,6
10628,claude,phq6_bc,narrative,50,50,50,50,0,mid_O_low_N,0.0,"{""behavioral"": 0.0, ""cognitive"": 0.0}",6,6
10664,deepseek,phq6_bc,narrative,50,50,50,50,0,mid_O_low_N,0.0,"{""behavioral"": 0.0, ""cognitive"": 0.0}",6,6
10682,gemini,phq6_bc,narrative,50,50,50,50,0,mid_O_low_N,16.67,"{""behavioral"": 16.666666666666664, ""cognitive"": 16.666666666666664}",6,6
10646,openai,phq6_bc,narrative,50,50,50,50,0,mid_O_low_N,0.0,"{""behavioral"": 0.0, ""cognitive"": 0.0}",6,6
10844,claude,phq6_bc,narrative,50,50,50,50,50,mid_O_mid_N,22.22,"{""behavioral"": 25.0, ""cognitive"": 16.666666666666664}",6,6
10880,deepseek,phq6_bc,narrative,50,50,50,50,50,mid_O_mid_N,5.56,"{""behavioral"": 8.333333333333332, ""cognitive"": 0.0}",6,6
10898,gemini,phq6_bc,narrative,50,50,50,50,50,mid_O_mid_N,22.22,"{""behavioral"": 16.666666666666664, ""cognitive"": 33.33333333333333}",6,6
10862,openai,phq6_bc,narrative,50,50,50,50,50,mid_O_mid_N,16.67,"{""behavioral"": 16.666666666666664, ""cognitive"": 16.666666666666664}",6,6
10411,claude,phq6_bc,ocean_direct,100,50,50,50,100,high_O_high_N,83.33,"{""behavioral"": 83.33333333333334, ""cognitive"": 83.33333333333334}",6,6
10447,deepseek,phq6_bc,ocean_direct,100,50,50,50,100,high_O_high_N,100.0,"{""behavioral"": 100.0, ""cognitive"": 100.0}",6,6
10465,gemini,phq6_bc,ocean_direct,100,50,50,50,100,high_O_high_N,83.33,"{""behavioral"": 83.33333333333334, ""cognitive"": 83.33333333333334}",6,6
10429,openai,phq6_bc,ocean_direct,100,50,50,50,100,high_O_high_N,100.0,"{""behavioral"": 100.0, ""cognitive"": 100.0}",6,6
10267,claude,phq6_bc,ocean_direct,100,50,50,50,0,high_O_low_N,0.0,"{""behavioral"": 0.0, ""cognitive"": 0.0}",6,6
10303,deepseek,phq6_bc,ocean_direct,100,50,50,50,0,high_O_low_N,0.0,"{""behavioral"": 0.0, ""cognitive"": 0.0}",6,6
10321,gemini,phq6_bc,ocean_direct,100,50,50,50,0,high_O_low_N,5.56,"{""behavioral"": 0.0, ""cognitive"": 16.666666666666664}",6,6
10285,openai,phq6_bc,ocean_direct,100,50,50,50,0,high_O_low_N,0.0,"{""behavioral"": 0.0, ""cognitive"": 0.0}",6,6
10699,claude,phq6_bc,ocean_direct,100,50,50,50,50,high_O_mid_N,11.11,"{""behavioral"": 8.333333333333332, ""cognitive"": 16.666666666666664}",6,6
10735,deepseek,phq6_bc,ocean_direct,100,50,50,50,50,high_O_mid_N,0.0,"{""behavioral"": 0.0, ""cognitive"": 0.0}",6,6
10753,gemini,phq6_bc,ocean_direct,100,50,50,50,50,high_O_mid_N,27.78,"{""behavioral"": 33.33333333333333, ""cognitive"": 16.666666666666664}",6,6
10717,openai,phq6_bc,ocean_direct,100,50,50,50,50,high_O_mid_N,16.67,"{""behavioral"": 16.666666666666664, ""cognitive"": 16.666666666666664}",6,6
10339,claude,phq6_bc,ocean_direct,0,50,50,50,100,low_O_high_N,94.44,"{""behavioral"": 100.0, ""cognitive"": 83.33333333333334}",6,6
10375,deepseek,phq6_bc,ocean_direct,0,50,50,50,100,low_O_high_N,100.0,"{""behavioral"": 100.0, ""cognitive"": 100.0}",6,6
10393,gemini,phq6_bc,ocean_direct,0,50,50,50,100,low_O_high_N,88.89,"{""behavioral"": 83.33333333333334, ""cognitive"": 100.0}",6,6
10357,openai,phq6_bc,ocean_direct,0,50,50,50,100,low_O_high_N,100.0,"{""behavioral"": 100.0, ""cognitive"": 100.0}",6,6
10483,claude,phq6_bc,ocean_direct,0,50,50,50,0,low_O_low_N,0.0,"{""behavioral"": 0.0, ""cognitive"": 0.0}",6,6
10519,deepseek,phq6_bc,ocean_direct,0,50,50,50,0,low_O_low_N,0.0,"{""behavioral"": 0.0, ""cognitive"": 0.0}",6,6
10537,gemini,phq6_bc,ocean_direct,0,50,50,50,0,low_O_low_N,0.0,"{""behavioral"": 0.0, ""cognitive"": 0.0}",6,6
10501,openai,phq6_bc,ocean_direct,0,50,50,50,0,low_O_low_N,0.0,"{""behavioral"": 0.0, ""cognitive"": 0.0}",6,6
10771,claude,phq6_bc,ocean_direct,0,50,50,50,50,low_O_mid_N,22.22,"{""behavioral"": 25.0, ""cognitive"": 16.666666666666664}",6,6
10807,deepseek,phq6_bc,ocean_direct,0,50,50,50,50,low_O_mid_N,27.78,"{""behavioral"": 33.33333333333333, ""cognitive"": 16.666666666666664}",6,6
10825,gemini,phq6_bc,ocean_direct,0,50,50,50,50,low_O_mid_N,27.78,"{""behavioral"": 33.33333333333333, ""cognitive"": 16.666666666666664}",6,6
10789,openai,phq6_bc,ocean_direct,0,50,50,50,50,low_O_mid_N,22.22,"{""behavioral"": 25.0, ""cognitive"": 16.666666666666664}",6,6
10555,claude,phq6_bc,ocean_direct,50,50,50,50,100,mid_O_high_N,88.89,"{""behavioral"": 91.66666666666666, ""cognitive"": 83.33333333333334}",6,6
10591,deepseek,phq6_bc,ocean_direct,50,50,50,50,100,mid_O_high_N,100.0,"{""behavioral"": 100.0, ""cognitive"": 100.0}",6,6
10609,gemini,phq6_bc,ocean_direct,50,50,50,50,100,mid_O_high_N,83.33,"{""behavioral"": 83.33333333333334, ""cognitive"": 83.33333333333334}",6,6
10573,openai,phq6_bc,ocean_direct,50,50,50,50,100,mid_O_high_N,100.0,"{""behavioral"": 100.0, ""cognitive"": 100.0}",6,6
10627,claude,phq6_bc,ocean_direct,50,50,50,50,0,mid_O_low_N,0.0,"{""behavioral"": 0.0, ""cognitive"": 0.0}",6,6
10663,deepseek,phq6_bc,ocean_direct,50,50,50,50,0,mid_O_low_N,0.0,"{""behavioral"": 0.0, ""cognitive"": 0.0}",6,6
10681,gemini,phq6_bc,ocean_direct,50,50,50,50,0,mid_O_low_N,0.0,"{""behavioral"": 0.0, ""cognitive"": 0.0}",6,6
10645,openai,phq6_bc,ocean_direct,50,50,50,50,0,mid_O_low_N,0.0,"{""behavioral"": 0.0, ""cognitive"": 0.0}",6,6
10843,claude,phq6_bc,ocean_direct,50,50,50,50,50,mid_O_mid_N,22.22,"{""behavioral"": 25.0, ""cognitive"": 16.666666666666664}",6,6
10879,deepseek,phq6_bc,ocean_direct,50,50,50,50,50,mid_O_mid_N,22.22,"{""behavioral"": 25.0, ""cognitive"": 16.666666666666664}",6,6
10897,gemini,phq6_bc,ocean_direct,50,50,50,50,50,mid_O_mid_N,27.78,"{""behavioral"": 33.33333333333333, ""cognitive"": 16.666666666666664}",6,6
10861,openai,phq6_bc,ocean_direct,50,50,50,50,50,mid_O_mid_N,27.78,"{""behavioral"": 33.33333333333333, ""cognitive"": 16.666666666666664}",6,6
10415,claude,phq6_bc,scenario,100,50,50,50,100,high_O_high_N,50.0,"{""behavioral"": 58.333333333333336, ""cognitive"": 33.33333333333333}",6,6
10451,deepseek,phq6_bc,scenario,100,50,50,50,100,high_O_high_N,38.89,"{""behavioral"": 41.66666666666667, ""cognitive"": 33.33333333333333}",6,6
10469,gemini,phq6_bc,scenario,100,50,50,50,100,high_O_high_N,22.22,"{""behavioral"": 16.666666666666664, ""cognitive"": 33.33333333333333}",6,6
10433,openai,phq6_bc,scenario,100,50,50,50,100,high_O_high_N,16.67,"{""behavioral"": 16.666666666666664, ""cognitive"": 16.666666666666664}",6,6
10271,claude,phq6_bc,scenario,100,50,50,50,0,high_O_low_N,0.0,"{""behavioral"": 0.0, ""cognitive"": 0.0}",6,6
10307,deepseek,phq6_bc,scenario,100,50,50,50,0,high_O_low_N,0.0,"{""behavioral"": 0.0, ""cognitive"": 0.0}",6,6
10325,gemini,phq6_bc,scenario,100,50,50,50,0,high_O_low_N,16.67,"{""behavioral"": 16.666666666666664, ""cognitive"": 16.666666666666664}",6,6
10289,openai,phq6_bc,scenario,100,50,50,50,0,high_O_low_N,0.0,"{""behavioral"": 0.0, ""cognitive"": 0.0}",6,6
10703,claude,phq6_bc,scenario,100,50,50,50,50,high_O_mid_N,11.11,"{""behavioral"": 16.666666666666664, ""cognitive"": 0.0}",6,6
10739,deepseek,phq6_bc,scenario,100,50,50,50,50,high_O_mid_N,5.56,"{""behavioral"": 8.333333333333332, ""cognitive"": 0.0}",6,6
10757,gemini,phq6_bc,scenario,100,50,50,50,50,high_O_mid_N,27.78,"{""behavioral"": 25.0, ""cognitive"": 33.33333333333333}",6,6
